observationId,origin,causeType,causeIds,residentIds,activityExecutionIds,actionExecutionIds
observation_04f089e1298b15f4,simulated_cause,action_execution,"[""action_aef34fcf5640138b""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_aef34fcf5640138b""]"
observation_499491c9aa7b8c21,simulated_cause,action_execution,"[""action_c50ff4b9a34e60c6""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_c50ff4b9a34e60c6""]"
observation_90e13cd70a9a28b2,simulated_cause,action_execution,"[""action_c50ff4b9a34e60c6""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_c50ff4b9a34e60c6""]"
observation_65adf368b1ee7bcf,simulated_cause,action_execution,"[""action_c50ff4b9a34e60c6""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_c50ff4b9a34e60c6""]"
observation_117041f7e286bc1a,simulated_cause,action_execution,"[""action_c50ff4b9a34e60c6""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_c50ff4b9a34e60c6""]"
observation_24e6e0b546e6e252,simulated_cause,action_execution,"[""action_c50ff4b9a34e60c6""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_c50ff4b9a34e60c6""]"
observation_b05cc48e6188806d,simulated_cause,action_execution,"[""action_c50ff4b9a34e60c6""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_c50ff4b9a34e60c6""]"
observation_f6459c0bf58c313b,simulated_cause,action_execution,"[""action_c50ff4b9a34e60c6""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_c50ff4b9a34e60c6""]"
observation_c032c4d580fd6f08,simulated_cause,action_execution,"[""action_c50ff4b9a34e60c6""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_c50ff4b9a34e60c6""]"
observation_a44d74b52b5a1d99,simulated_cause,action_execution,"[""action_c50ff4b9a34e60c6""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_c50ff4b9a34e60c6""]"
observation_1058aeef6a7d88b5,simulated_cause,action_execution,"[""action_c50ff4b9a34e60c6""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_c50ff4b9a34e60c6""]"
observation_4d1fcbf764c544e5,simulated_cause,action_execution,"[""action_c50ff4b9a34e60c6""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_c50ff4b9a34e60c6""]"
observation_61b04cb50d5dd197,simulated_cause,action_execution,"[""action_c50ff4b9a34e60c6""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_c50ff4b9a34e60c6""]"
observation_7c6a305628086f96,simulated_cause,action_execution,"[""action_c50ff4b9a34e60c6""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_c50ff4b9a34e60c6""]"
observation_b63b79b8a5a6995b,simulated_cause,action_execution,"[""action_c50ff4b9a34e60c6""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_c50ff4b9a34e60c6""]"
observation_fbd61f86beeb30e7,simulated_cause,action_execution,"[""action_c50ff4b9a34e60c6""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_c50ff4b9a34e60c6""]"
observation_a15d99fdf30cd5db,simulated_cause,action_execution,"[""action_c50ff4b9a34e60c6""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_c50ff4b9a34e60c6""]"
observation_e87131f829045a7a,simulated_cause,action_execution,"[""action_c50ff4b9a34e60c6""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_c50ff4b9a34e60c6""]"
observation_949919010a7aa383,simulated_cause,action_execution,"[""action_c50ff4b9a34e60c6""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_c50ff4b9a34e60c6""]"
observation_2b9acbbf9a326e58,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_cbcfe09e8f67a482,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_a8d8e45d1401463a,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_fad0609fe59724fa,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_cb5138ff5d7b6cab,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_1f4fce83c285014f,simulated_cause,action_execution,"[""action_c50ff4b9a34e60c6""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_c50ff4b9a34e60c6""]"
observation_5b1952fa5f71eec5,simulated_cause,action_execution,"[""action_c50ff4b9a34e60c6""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_c50ff4b9a34e60c6""]"
observation_0d0e2f22f7241c53,simulated_cause,action_execution,"[""action_c50ff4b9a34e60c6""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_c50ff4b9a34e60c6""]"
observation_9a09a22dead837ab,simulated_cause,action_execution,"[""action_c50ff4b9a34e60c6""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_c50ff4b9a34e60c6""]"
observation_129bc4d54cc38cf8,simulated_cause,action_execution,"[""action_c50ff4b9a34e60c6""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_c50ff4b9a34e60c6""]"
observation_0353b9e01e1e2d23,simulated_cause,action_execution,"[""action_c50ff4b9a34e60c6""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_c50ff4b9a34e60c6""]"
observation_7a0bccb35114745d,simulated_cause,action_execution,"[""action_c50ff4b9a34e60c6""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_c50ff4b9a34e60c6""]"
observation_188266061a607697,simulated_cause,action_execution,"[""action_c50ff4b9a34e60c6""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_c50ff4b9a34e60c6""]"
observation_a384efb0a908ac72,simulated_cause,action_execution,"[""action_c50ff4b9a34e60c6""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_c50ff4b9a34e60c6""]"
observation_73e211b6baf6cace,simulated_cause,action_execution,"[""action_c50ff4b9a34e60c6""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_c50ff4b9a34e60c6""]"
observation_b4bb461cdc977105,simulated_cause,action_execution,"[""action_c50ff4b9a34e60c6""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_c50ff4b9a34e60c6""]"
observation_15e5e1840c178b3b,simulated_cause,action_execution,"[""action_c50ff4b9a34e60c6""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_c50ff4b9a34e60c6""]"
observation_9d1a1133b0baa0b4,simulated_cause,action_execution,"[""action_c50ff4b9a34e60c6""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_c50ff4b9a34e60c6""]"
observation_79f122cd2f21d59a,simulated_cause,action_execution,"[""action_c50ff4b9a34e60c6""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_c50ff4b9a34e60c6""]"
observation_837b1905b3af86db,simulated_cause,action_execution,"[""action_c50ff4b9a34e60c6""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_c50ff4b9a34e60c6""]"
observation_7680a9e5e943348c,simulated_cause,action_execution,"[""action_c50ff4b9a34e60c6""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_c50ff4b9a34e60c6""]"
observation_966399e1405d75f0,simulated_cause,action_execution,"[""action_ffa07dd9e928b3f7""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_ffa07dd9e928b3f7""]"
observation_61ad21fd73deb9c3,simulated_cause,action_execution,"[""action_ffa07dd9e928b3f7""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_ffa07dd9e928b3f7""]"
observation_74661f60db6a9185,simulated_cause,action_execution,"[""action_ffa07dd9e928b3f7""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_ffa07dd9e928b3f7""]"
observation_b56ffdbda8d27898,simulated_cause,action_execution,"[""action_ffa07dd9e928b3f7""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_ffa07dd9e928b3f7""]"
observation_0020475133f54010,simulated_cause,action_execution,"[""action_ffa07dd9e928b3f7""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_ffa07dd9e928b3f7""]"
observation_42a980eb7d88311c,simulated_cause,action_execution,"[""action_ffa07dd9e928b3f7""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_ffa07dd9e928b3f7""]"
observation_3c61a76c188781e9,simulated_cause,action_execution,"[""action_ffa07dd9e928b3f7""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_ffa07dd9e928b3f7""]"
observation_9094ab493b7ec5db,simulated_cause,action_execution,"[""action_ffa07dd9e928b3f7""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_ffa07dd9e928b3f7""]"
observation_99c091a6f7fb3d96,simulated_cause,action_execution,"[""action_ffa07dd9e928b3f7""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_ffa07dd9e928b3f7""]"
observation_3e63eeef2958624a,simulated_cause,action_execution,"[""action_ffa07dd9e928b3f7""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_ffa07dd9e928b3f7""]"
observation_ae16b242c34c5ab1,simulated_cause,action_execution,"[""action_ffa07dd9e928b3f7""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_ffa07dd9e928b3f7""]"
observation_7a2ea45848a50430,simulated_cause,action_execution,"[""action_ffa07dd9e928b3f7""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_ffa07dd9e928b3f7""]"
observation_d19b770ab0defa51,simulated_cause,action_execution,"[""action_ffa07dd9e928b3f7""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_ffa07dd9e928b3f7""]"
observation_9c3b2e9a257f5c01,simulated_cause,action_execution,"[""action_ffa07dd9e928b3f7""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_ffa07dd9e928b3f7""]"
observation_736e06caca932dc9,simulated_cause,action_execution,"[""action_ffa07dd9e928b3f7""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_ffa07dd9e928b3f7""]"
observation_1bd83bc600f56a96,simulated_cause,action_execution,"[""action_ffa07dd9e928b3f7""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_ffa07dd9e928b3f7""]"
observation_ea1da9ec4cdb0624,simulated_cause,action_execution,"[""action_ffa07dd9e928b3f7""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_ffa07dd9e928b3f7""]"
observation_e6f48ae61558909e,simulated_cause,action_execution,"[""action_ffa07dd9e928b3f7""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_ffa07dd9e928b3f7""]"
observation_8a1db84fb1cebdad,simulated_cause,action_execution,"[""action_ffa07dd9e928b3f7""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_ffa07dd9e928b3f7""]"
observation_c590e732e083eac4,simulated_cause,action_execution,"[""action_ffa07dd9e928b3f7""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_ffa07dd9e928b3f7""]"
observation_a07d1ddbcd42ae24,simulated_cause,action_execution,"[""action_ffa07dd9e928b3f7""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_ffa07dd9e928b3f7""]"
observation_1cd3cb244e2d17e9,simulated_cause,action_execution,"[""action_ffa07dd9e928b3f7""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_ffa07dd9e928b3f7""]"
observation_38f827a6fa092337,simulated_cause,action_execution,"[""action_ffa07dd9e928b3f7""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_ffa07dd9e928b3f7""]"
observation_7878aa608acd17a3,simulated_cause,action_execution,"[""action_ffa07dd9e928b3f7""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_ffa07dd9e928b3f7""]"
observation_54ca66258011dbf6,simulated_cause,action_execution,"[""action_ffa07dd9e928b3f7""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_ffa07dd9e928b3f7""]"
observation_bf26bfa0be8fa0c2,simulated_cause,action_execution,"[""action_ffa07dd9e928b3f7""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_ffa07dd9e928b3f7""]"
observation_b7596f2ff37358d6,simulated_cause,action_execution,"[""action_ffa07dd9e928b3f7""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_ffa07dd9e928b3f7""]"
observation_4a7769b5b364d548,simulated_cause,action_execution,"[""action_ffa07dd9e928b3f7""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_ffa07dd9e928b3f7""]"
observation_812aa8bb5e8552a1,simulated_cause,action_execution,"[""action_ffa07dd9e928b3f7""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_ffa07dd9e928b3f7""]"
observation_6c2162d7494de80d,simulated_cause,action_execution,"[""action_ffa07dd9e928b3f7""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_ffa07dd9e928b3f7""]"
observation_d1989fa4915fc85d,simulated_cause,action_execution,"[""action_ffa07dd9e928b3f7""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_ffa07dd9e928b3f7""]"
observation_c18e9a49498261ab,simulated_cause,action_execution,"[""action_ffa07dd9e928b3f7""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_ffa07dd9e928b3f7""]"
observation_1e036efa2caafa48,simulated_cause,action_execution,"[""action_ffa07dd9e928b3f7""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_ffa07dd9e928b3f7""]"
observation_fb3f48b6e26f7f91,simulated_cause,action_execution,"[""action_ffa07dd9e928b3f7""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_ffa07dd9e928b3f7""]"
observation_58c3bd829095a21a,simulated_cause,action_execution,"[""action_92c562f3424b5b86""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_92c562f3424b5b86""]"
observation_89c0a84e7eef333b,simulated_cause,action_execution,"[""action_92c562f3424b5b86""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_92c562f3424b5b86""]"
observation_a37c74c1e13a3ac6,simulated_cause,action_execution,"[""action_92c562f3424b5b86""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_92c562f3424b5b86""]"
observation_aa75c658a56192dd,simulated_cause,action_execution,"[""action_92c562f3424b5b86""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_92c562f3424b5b86""]"
observation_69ca9802412c5519,simulated_cause,action_execution,"[""action_92c562f3424b5b86""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_92c562f3424b5b86""]"
observation_70b8b9ab131b08db,simulated_cause,action_execution,"[""action_92c562f3424b5b86""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_92c562f3424b5b86""]"
observation_4ec76b396d52914f,simulated_cause,action_execution,"[""action_92c562f3424b5b86""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_92c562f3424b5b86""]"
observation_74264ab9f00e7773,simulated_cause,action_execution,"[""action_92c562f3424b5b86""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_92c562f3424b5b86""]"
observation_eb88801d8d30b303,simulated_cause,action_execution,"[""action_92c562f3424b5b86""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_92c562f3424b5b86""]"
observation_615c476a0b700c3e,simulated_cause,action_execution,"[""action_92c562f3424b5b86""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_92c562f3424b5b86""]"
observation_06e8840431171a5c,simulated_cause,action_execution,"[""action_92c562f3424b5b86""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_92c562f3424b5b86""]"
observation_d04c802a7aedee11,simulated_cause,action_execution,"[""action_92c562f3424b5b86""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_92c562f3424b5b86""]"
observation_d8929dc08f17caca,simulated_cause,action_execution,"[""action_92c562f3424b5b86""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_92c562f3424b5b86""]"
observation_2fbaf47f46bd7c73,simulated_cause,action_execution,"[""action_92c562f3424b5b86""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_92c562f3424b5b86""]"
observation_52629051b1df5428,simulated_cause,action_execution,"[""action_92c562f3424b5b86""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_92c562f3424b5b86""]"
observation_54b0c9d62229efe1,simulated_cause,action_execution,"[""action_92c562f3424b5b86""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_92c562f3424b5b86""]"
observation_9bfd7d45e4006caf,simulated_cause,action_execution,"[""action_92c562f3424b5b86""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_92c562f3424b5b86""]"
observation_30afc20112c9badb,simulated_cause,action_execution,"[""action_92c562f3424b5b86""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_92c562f3424b5b86""]"
observation_89d54009cd39acb5,simulated_cause,action_execution,"[""action_92c562f3424b5b86""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_92c562f3424b5b86""]"
observation_cef93c3bff486582,simulated_cause,action_execution,"[""action_92c562f3424b5b86""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_92c562f3424b5b86""]"
observation_27fa18430048126a,simulated_cause,action_execution,"[""action_92c562f3424b5b86""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_92c562f3424b5b86""]"
observation_9424a8cfa333efd8,simulated_cause,action_execution,"[""action_92c562f3424b5b86""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_92c562f3424b5b86""]"
observation_ccc8808a54f5d3d8,simulated_cause,action_execution,"[""action_92c562f3424b5b86""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_92c562f3424b5b86""]"
observation_f0fc3120eee3e082,simulated_cause,action_execution,"[""action_92c562f3424b5b86""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_92c562f3424b5b86""]"
observation_d110cf0b2828ae29,simulated_cause,action_execution,"[""action_92c562f3424b5b86""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_92c562f3424b5b86""]"
observation_76e7955aabe60212,simulated_cause,action_execution,"[""action_92c562f3424b5b86""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_92c562f3424b5b86""]"
observation_d106206e35cc9158,simulated_cause,action_execution,"[""action_92c562f3424b5b86""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_92c562f3424b5b86""]"
observation_4ad7d0f212e62718,simulated_cause,action_execution,"[""action_92c562f3424b5b86""]","[""tommaso_bianchi""]","[""activity_52efb371df26d3f3""]","[""action_92c562f3424b5b86""]"
observation_78c3a709eb488e79,simulated_cause,movement,"[""movement_af5d7c86700631b5""]","[""tommaso_bianchi""]","[""activity_4b43853737a04579""]","[""action_60f27f894b1701d6""]"
