movementId,actionExecutionId,actorId,startedAt,endedAt,originRegionId,destinationRegionId,distanceMeters,durationMicroseconds,waypoints
movement_dcc5c768768a5682,action_db72699d3963095d,tommaso_bianchi,2026-08-16T08:17:30+02:00,2026-08-16T08:17:31.666667+02:00,bedroom_01,bedroom_01,2.0,1666667,"[{""at"":""2026-08-16T08:17:30+02:00"",""position"":{""x"":4.0,""y"":3.0},""regionId"":""bedroom_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T08:17:31.666667+02:00"",""position"":{""x"":2.0,""y"":3.0},""regionId"":""bedroom_01"",""traversalMode"":""walking""}]"
movement_fbffdf54c85b76c5,action_b0aadbcd08506b08,tommaso_bianchi,2026-08-16T08:18:45+02:00,2026-08-16T08:18:46.666667+02:00,bedroom_01,bedroom_01,2.0,1666667,"[{""at"":""2026-08-16T08:18:45+02:00"",""position"":{""x"":2.0,""y"":3.0},""regionId"":""bedroom_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T08:18:46.666667+02:00"",""position"":{""x"":4.0,""y"":3.0},""regionId"":""bedroom_01"",""traversalMode"":""walking""}]"
movement_67e45dab65da6408,action_2cbf11cffcbe2f31,tommaso_bianchi,2026-08-16T08:30:00+02:00,2026-08-16T08:30:09.166667+02:00,bedroom_01,kitchen_01,11.0,9166667,"[{""at"":""2026-08-16T08:30:00+02:00"",""position"":{""x"":4.0,""y"":3.0},""regionId"":""bedroom_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T08:30:01.333333+02:00"",""position"":{""x"":5.6,""y"":3.0},""regionId"":""bedroom_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T08:30:02+02:00"",""position"":{""x"":6.4,""y"":3.0},""regionId"":""bathroom_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T08:30:06.333334+02:00"",""position"":{""x"":11.6,""y"":3.0},""regionId"":""bathroom_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T08:30:07+02:00"",""position"":{""x"":12.4,""y"":3.0},""regionId"":""kitchen_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T08:30:09.166667+02:00"",""position"":{""x"":15.0,""y"":3.0},""regionId"":""kitchen_01"",""traversalMode"":""walking""}]"
movement_c4f30407248ae9bf,action_20b45e89b5180080,tommaso_bianchi,2026-08-16T12:00:00+02:00,2026-08-16T12:01:12.500000+02:00,kitchen_01,mother_house_barcelona,512.0,72500000,"[{""at"":""2026-08-16T12:00:00+02:00"",""position"":{""x"":15.0,""y"":3.0},""regionId"":""kitchen_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T12:00:00.368164+02:00"",""position"":{""x"":12.4,""y"":3.0},""regionId"":""kitchen_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T12:00:00.481445+02:00"",""position"":{""x"":11.6,""y"":3.0},""regionId"":""bathroom_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T12:00:01.217773+02:00"",""position"":{""x"":6.4,""y"":3.0},""regionId"":""bathroom_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T12:00:01.331055+02:00"",""position"":{""x"":5.6,""y"":3.0},""regionId"":""bedroom_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T12:00:01.699219+02:00"",""position"":{""x"":3.0,""y"":3.0},""regionId"":""bedroom_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T12:00:05.947266+02:00"",""position"":{""x"":27.0,""y"":21.0},""regionId"":""mother_house_barcelona"",""traversalMode"":""transport""}]"
movement_679c750657f05c24,action_77a6cd709ae8ad2c,tommaso_bianchi,2026-08-16T12:10:00+02:00,2026-08-16T12:11:04.375000+02:00,mother_house_barcelona,bedroom_01,502.25,64375000,"[{""at"":""2026-08-16T12:10:00+02:00"",""position"":{""x"":27.0,""y"":21.0},""regionId"":""mother_house_barcelona"",""traversalMode"":""walking""},{""at"":""2026-08-16T12:10:03.845197+02:00"",""position"":{""x"":3.0,""y"":3.0},""regionId"":""bedroom_01"",""traversalMode"":""transport""},{""at"":""2026-08-16T12:10:04.133586+02:00"",""position"":{""x"":0.75,""y"":3.0},""regionId"":""bedroom_01"",""traversalMode"":""walking""}]"
movement_fd764aea27991186,action_c34997c3aa8db0c4,tommaso_bianchi,2026-08-16T12:20:00+02:00,2026-08-16T12:21:04.375000+02:00,bedroom_01,mother_house_barcelona,502.25,64375000,"[{""at"":""2026-08-16T12:20:00+02:00"",""position"":{""x"":0.75,""y"":3.0},""regionId"":""bedroom_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T12:20:00.288390+02:00"",""position"":{""x"":3.0,""y"":3.0},""regionId"":""bedroom_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T12:20:04.133586+02:00"",""position"":{""x"":27.0,""y"":21.0},""regionId"":""mother_house_barcelona"",""traversalMode"":""transport""}]"
movement_c4454a38fc54f981,action_21f5176723e34dab,tommaso_bianchi,2026-08-16T17:00:00+02:00,2026-08-16T17:01:22.500000+02:00,mother_house_barcelona,hallway_01,524.0,82500000,"[{""at"":""2026-08-16T17:00:00+02:00"",""position"":{""x"":27.0,""y"":21.0},""regionId"":""mother_house_barcelona"",""traversalMode"":""walking""},{""at"":""2026-08-16T17:00:04.723282+02:00"",""position"":{""x"":3.0,""y"":3.0},""regionId"":""bedroom_01"",""traversalMode"":""transport""},{""at"":""2026-08-16T17:00:05.132634+02:00"",""position"":{""x"":5.6,""y"":3.0},""regionId"":""bedroom_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T17:00:05.258588+02:00"",""position"":{""x"":6.4,""y"":3.0},""regionId"":""bathroom_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T17:00:06.077290+02:00"",""position"":{""x"":11.6,""y"":3.0},""regionId"":""bathroom_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T17:00:06.203244+02:00"",""position"":{""x"":12.4,""y"":3.0},""regionId"":""kitchen_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T17:00:07.021947+02:00"",""position"":{""x"":17.6,""y"":3.0},""regionId"":""kitchen_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T17:00:07.147901+02:00"",""position"":{""x"":18.4,""y"":3.0},""regionId"":""living_room_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T17:00:07.966603+02:00"",""position"":{""x"":23.6,""y"":3.0},""regionId"":""living_room_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T17:00:08.092557+02:00"",""position"":{""x"":24.4,""y"":3.0},""regionId"":""hallway_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T17:00:08.501908+02:00"",""position"":{""x"":27.0,""y"":3.0},""regionId"":""hallway_01"",""traversalMode"":""walking""}]"
movement_89e0a206ea13d196,action_fafe59788c0f68ef,tommaso_bianchi,2026-08-16T17:06:00+02:00,2026-08-16T17:06:21.875000+02:00,hallway_01,bedroom_01,26.25,21875000,"[{""at"":""2026-08-16T17:06:00+02:00"",""position"":{""x"":27.0,""y"":3.0},""regionId"":""hallway_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T17:06:02.166667+02:00"",""position"":{""x"":24.4,""y"":3.0},""regionId"":""hallway_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T17:06:02.833333+02:00"",""position"":{""x"":23.6,""y"":3.0},""regionId"":""living_room_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T17:06:07.166667+02:00"",""position"":{""x"":18.4,""y"":3.0},""regionId"":""living_room_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T17:06:07.833333+02:00"",""position"":{""x"":17.6,""y"":3.0},""regionId"":""kitchen_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T17:06:12.166667+02:00"",""position"":{""x"":12.4,""y"":3.0},""regionId"":""kitchen_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T17:06:12.833333+02:00"",""position"":{""x"":11.6,""y"":3.0},""regionId"":""bathroom_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T17:06:17.166667+02:00"",""position"":{""x"":6.4,""y"":3.0},""regionId"":""bathroom_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T17:06:17.833333+02:00"",""position"":{""x"":5.6,""y"":3.0},""regionId"":""bedroom_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T17:06:21.875000+02:00"",""position"":{""x"":0.75,""y"":3.0},""regionId"":""bedroom_01"",""traversalMode"":""walking""}]"
movement_8043c3ea4b61c901,action_5d381cb1d6dba1bd,tommaso_bianchi,2026-08-16T17:18:00+02:00,2026-08-16T17:18:21.875000+02:00,bedroom_01,hallway_01,26.25,21875000,"[{""at"":""2026-08-16T17:18:00+02:00"",""position"":{""x"":0.75,""y"":3.0},""regionId"":""bedroom_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T17:18:04.041667+02:00"",""position"":{""x"":5.6,""y"":3.0},""regionId"":""bedroom_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T17:18:04.708333+02:00"",""position"":{""x"":6.4,""y"":3.0},""regionId"":""bathroom_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T17:18:09.041667+02:00"",""position"":{""x"":11.6,""y"":3.0},""regionId"":""bathroom_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T17:18:09.708333+02:00"",""position"":{""x"":12.4,""y"":3.0},""regionId"":""kitchen_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T17:18:14.041667+02:00"",""position"":{""x"":17.6,""y"":3.0},""regionId"":""kitchen_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T17:18:14.708333+02:00"",""position"":{""x"":18.4,""y"":3.0},""regionId"":""living_room_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T17:18:19.041667+02:00"",""position"":{""x"":23.6,""y"":3.0},""regionId"":""living_room_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T17:18:19.708333+02:00"",""position"":{""x"":24.4,""y"":3.0},""regionId"":""hallway_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T17:18:21.875000+02:00"",""position"":{""x"":27.0,""y"":3.0},""regionId"":""hallway_01"",""traversalMode"":""walking""}]"
movement_2e5e65236c43b8ab,action_546d6f69735d6170,tommaso_bianchi,2026-08-16T17:24:00+02:00,2026-08-16T17:24:21.875000+02:00,hallway_01,bedroom_01,26.25,21875000,"[{""at"":""2026-08-16T17:24:00+02:00"",""position"":{""x"":27.0,""y"":3.0},""regionId"":""hallway_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T17:24:02.166667+02:00"",""position"":{""x"":24.4,""y"":3.0},""regionId"":""hallway_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T17:24:02.833333+02:00"",""position"":{""x"":23.6,""y"":3.0},""regionId"":""living_room_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T17:24:07.166667+02:00"",""position"":{""x"":18.4,""y"":3.0},""regionId"":""living_room_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T17:24:07.833333+02:00"",""position"":{""x"":17.6,""y"":3.0},""regionId"":""kitchen_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T17:24:12.166667+02:00"",""position"":{""x"":12.4,""y"":3.0},""regionId"":""kitchen_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T17:24:12.833333+02:00"",""position"":{""x"":11.6,""y"":3.0},""regionId"":""bathroom_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T17:24:17.166667+02:00"",""position"":{""x"":6.4,""y"":3.0},""regionId"":""bathroom_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T17:24:17.833333+02:00"",""position"":{""x"":5.6,""y"":3.0},""regionId"":""bedroom_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T17:24:21.875000+02:00"",""position"":{""x"":0.75,""y"":3.0},""regionId"":""bedroom_01"",""traversalMode"":""walking""}]"
movement_98e657ee66443f90,action_8a23dc3ad51dda38,tommaso_bianchi,2026-08-16T21:30:00+02:00,2026-08-16T21:30:06.875000+02:00,bedroom_01,bathroom_01,8.25,6875000,"[{""at"":""2026-08-16T21:30:00+02:00"",""position"":{""x"":0.75,""y"":3.0},""regionId"":""bedroom_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T21:30:04.041667+02:00"",""position"":{""x"":5.6,""y"":3.0},""regionId"":""bedroom_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T21:30:04.708333+02:00"",""position"":{""x"":6.4,""y"":3.0},""regionId"":""bathroom_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T21:30:06.875000+02:00"",""position"":{""x"":9.0,""y"":3.0},""regionId"":""bathroom_01"",""traversalMode"":""walking""}]"
movement_acf60244a212d4b7,action_f2c3c3c7f3344d07,tommaso_bianchi,2026-08-16T22:30:00+02:00,2026-08-16T22:30:05+02:00,bathroom_01,bedroom_01,6.0,5000000,"[{""at"":""2026-08-16T22:30:00+02:00"",""position"":{""x"":9.0,""y"":3.0},""regionId"":""bathroom_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T22:30:02.166667+02:00"",""position"":{""x"":6.4,""y"":3.0},""regionId"":""bathroom_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T22:30:02.833333+02:00"",""position"":{""x"":5.6,""y"":3.0},""regionId"":""bedroom_01"",""traversalMode"":""walking""},{""at"":""2026-08-16T22:30:05+02:00"",""position"":{""x"":3.0,""y"":3.0},""regionId"":""bedroom_01"",""traversalMode"":""walking""}]"
