observationId,sensorId,sensorType,observedAt,measurement,value,unit,quality
observation_fbd61f86beeb30e7,pir_bathroom_01,pir,2026-08-10T06:59:29.922203+02:00,motion,ON,,nominal
observation_a15d99fdf30cd5db,pir_bathroom_01,pir,2026-08-10T06:59:34.922203+02:00,motion,OFF,,nominal
observation_e87131f829045a7a,pir_bathroom_01,pir,2026-08-10T06:59:43.513876+02:00,motion,ON,,nominal
observation_949919010a7aa383,pir_bathroom_01,pir,2026-08-10T06:59:48.513876+02:00,motion,OFF,,nominal
observation_2b9acbbf9a326e58,temperature_bathroom_01,temperature,2026-08-10T07:00:00+02:00,temperature,19.5,celsius,nominal
observation_cbcfe09e8f67a482,temperature_bedroom_01,temperature,2026-08-10T07:00:00+02:00,temperature,19.5,celsius,nominal
observation_a8d8e45d1401463a,temperature_hallway_01,temperature,2026-08-10T07:00:00+02:00,temperature,19.5,celsius,nominal
observation_fad0609fe59724fa,temperature_kitchen_01,temperature,2026-08-10T07:00:00+02:00,temperature,19.5,celsius,nominal
observation_cb5138ff5d7b6cab,temperature_living_room_01,temperature,2026-08-10T07:00:00+02:00,temperature,19.5,celsius,nominal
observation_1f4fce83c285014f,pir_bathroom_01,pir,2026-08-10T07:00:07.333560+02:00,motion,ON,,nominal
observation_5b1952fa5f71eec5,pir_bathroom_01,pir,2026-08-10T07:00:12.333560+02:00,motion,OFF,,nominal
observation_0d0e2f22f7241c53,pir_bathroom_01,pir,2026-08-10T07:00:22.595624+02:00,motion,ON,,nominal
observation_9a09a22dead837ab,pir_bathroom_01,pir,2026-08-10T07:00:27.595624+02:00,motion,OFF,,nominal
observation_129bc4d54cc38cf8,pir_bathroom_01,pir,2026-08-10T07:00:34.204369+02:00,motion,ON,,nominal
observation_0353b9e01e1e2d23,pir_bathroom_01,pir,2026-08-10T07:00:39.204369+02:00,motion,OFF,,nominal
observation_7a0bccb35114745d,pir_bathroom_01,pir,2026-08-10T07:00:44.850158+02:00,motion,ON,,nominal
observation_188266061a607697,pir_bathroom_01,pir,2026-08-10T07:00:49.850158+02:00,motion,OFF,,nominal
observation_a384efb0a908ac72,pir_bathroom_01,pir,2026-08-10T07:01:08.268987+02:00,motion,ON,,nominal
observation_73e211b6baf6cace,pir_bathroom_01,pir,2026-08-10T07:01:13.268987+02:00,motion,OFF,,nominal
observation_b4bb461cdc977105,pir_bathroom_01,pir,2026-08-10T07:01:26.432535+02:00,motion,ON,,nominal
observation_15e5e1840c178b3b,pir_bathroom_01,pir,2026-08-10T07:01:31.432535+02:00,motion,OFF,,nominal
observation_9d1a1133b0baa0b4,pir_bathroom_01,pir,2026-08-10T07:01:42.407049+02:00,motion,ON,,nominal
observation_79f122cd2f21d59a,pir_bathroom_01,pir,2026-08-10T07:01:47.407049+02:00,motion,OFF,,nominal
observation_837b1905b3af86db,pir_bathroom_01,pir,2026-08-10T07:01:47.907049+02:00,motion,ON,,nominal
observation_7680a9e5e943348c,pir_bathroom_01,pir,2026-08-10T07:01:52.907049+02:00,motion,OFF,,nominal
observation_966399e1405d75f0,pir_bathroom_01,pir,2026-08-10T07:02:00+02:00,motion,ON,,nominal
observation_61ad21fd73deb9c3,pir_bathroom_01,pir,2026-08-10T07:02:05+02:00,motion,OFF,,nominal
observation_74661f60db6a9185,pir_bathroom_01,pir,2026-08-10T07:02:19.051061+02:00,motion,ON,,nominal
observation_b56ffdbda8d27898,pir_bathroom_01,pir,2026-08-10T07:02:24.051061+02:00,motion,OFF,,nominal
observation_0020475133f54010,pir_bathroom_01,pir,2026-08-10T07:02:28.912179+02:00,motion,ON,,nominal
observation_42a980eb7d88311c,pir_bathroom_01,pir,2026-08-10T07:02:33.912179+02:00,motion,OFF,,nominal
observation_3c61a76c188781e9,pir_bathroom_01,pir,2026-08-10T07:02:34.412179+02:00,motion,ON,,nominal
observation_9094ab493b7ec5db,pir_bathroom_01,pir,2026-08-10T07:02:39.412179+02:00,motion,OFF,,nominal
observation_99c091a6f7fb3d96,pir_bathroom_01,pir,2026-08-10T07:02:44.179196+02:00,motion,ON,,nominal
observation_3e63eeef2958624a,pir_bathroom_01,pir,2026-08-10T07:02:49.179196+02:00,motion,OFF,,nominal
observation_ae16b242c34c5ab1,pir_bathroom_01,pir,2026-08-10T07:02:57.458923+02:00,motion,ON,,nominal
observation_7a2ea45848a50430,pir_bathroom_01,pir,2026-08-10T07:03:02.458923+02:00,motion,OFF,,nominal
observation_d19b770ab0defa51,pir_bathroom_01,pir,2026-08-10T07:03:14.662140+02:00,motion,ON,,nominal
observation_9c3b2e9a257f5c01,pir_bathroom_01,pir,2026-08-10T07:03:19.662140+02:00,motion,OFF,,nominal
observation_736e06caca932dc9,pir_bathroom_01,pir,2026-08-10T07:03:35.098450+02:00,motion,ON,,nominal
observation_1bd83bc600f56a96,pir_bathroom_01,pir,2026-08-10T07:03:40.098450+02:00,motion,OFF,,nominal
observation_ea1da9ec4cdb0624,pir_bathroom_01,pir,2026-08-10T07:03:48.514550+02:00,motion,ON,,nominal
observation_e6f48ae61558909e,pir_bathroom_01,pir,2026-08-10T07:03:53.514550+02:00,motion,OFF,,nominal
observation_8a1db84fb1cebdad,pir_bathroom_01,pir,2026-08-10T07:03:56.504589+02:00,motion,ON,,nominal
observation_c590e732e083eac4,pir_bathroom_01,pir,2026-08-10T07:04:01.504589+02:00,motion,OFF,,nominal
observation_a07d1ddbcd42ae24,pir_bathroom_01,pir,2026-08-10T07:04:02.821168+02:00,motion,ON,,nominal
observation_1cd3cb244e2d17e9,pir_bathroom_01,pir,2026-08-10T07:04:07.821168+02:00,motion,OFF,,nominal
observation_38f827a6fa092337,pir_bathroom_01,pir,2026-08-10T07:04:17.369742+02:00,motion,ON,,nominal
observation_7878aa608acd17a3,pir_bathroom_01,pir,2026-08-10T07:04:22.369742+02:00,motion,OFF,,nominal
observation_54ca66258011dbf6,pir_bathroom_01,pir,2026-08-10T07:04:41.301332+02:00,motion,ON,,nominal
observation_bf26bfa0be8fa0c2,pir_bathroom_01,pir,2026-08-10T07:04:46.301332+02:00,motion,OFF,,nominal
observation_b7596f2ff37358d6,pir_bathroom_01,pir,2026-08-10T07:04:58.983890+02:00,motion,ON,,nominal
observation_4a7769b5b364d548,pir_bathroom_01,pir,2026-08-10T07:05:03.983890+02:00,motion,OFF,,nominal
observation_812aa8bb5e8552a1,pir_bathroom_01,pir,2026-08-10T07:05:04.483890+02:00,motion,ON,,nominal
observation_6c2162d7494de80d,pir_bathroom_01,pir,2026-08-10T07:05:09.483890+02:00,motion,OFF,,nominal
observation_d1989fa4915fc85d,pir_bathroom_01,pir,2026-08-10T07:05:19.317533+02:00,motion,ON,,nominal
observation_c18e9a49498261ab,pir_bathroom_01,pir,2026-08-10T07:05:24.317533+02:00,motion,OFF,,nominal
observation_1e036efa2caafa48,pir_bathroom_01,pir,2026-08-10T07:05:38.250690+02:00,motion,ON,,nominal
observation_fb3f48b6e26f7f91,pir_bathroom_01,pir,2026-08-10T07:05:43.250690+02:00,motion,OFF,,nominal
observation_58c3bd829095a21a,pir_bathroom_01,pir,2026-08-10T07:06:00+02:00,motion,ON,,nominal
observation_89c0a84e7eef333b,pir_bathroom_01,pir,2026-08-10T07:06:05+02:00,motion,OFF,,nominal
observation_a37c74c1e13a3ac6,pir_bathroom_01,pir,2026-08-10T07:06:10.788968+02:00,motion,ON,,nominal
observation_aa75c658a56192dd,pir_bathroom_01,pir,2026-08-10T07:06:15.788968+02:00,motion,OFF,,nominal
observation_69ca9802412c5519,pir_bathroom_01,pir,2026-08-10T07:06:26.450191+02:00,motion,ON,,nominal
observation_70b8b9ab131b08db,pir_bathroom_01,pir,2026-08-10T07:06:31.450191+02:00,motion,OFF,,nominal
observation_4ec76b396d52914f,pir_bathroom_01,pir,2026-08-10T07:07:10.871712+02:00,motion,ON,,nominal
observation_74264ab9f00e7773,pir_bathroom_01,pir,2026-08-10T07:07:15.871712+02:00,motion,OFF,,nominal
observation_eb88801d8d30b303,pir_bathroom_01,pir,2026-08-10T07:07:37.579676+02:00,motion,ON,,nominal
observation_615c476a0b700c3e,pir_bathroom_01,pir,2026-08-10T07:07:42.579676+02:00,motion,OFF,,nominal
observation_06e8840431171a5c,pir_bathroom_01,pir,2026-08-10T07:07:48.533331+02:00,motion,ON,,nominal
observation_d04c802a7aedee11,pir_bathroom_01,pir,2026-08-10T07:07:53.533331+02:00,motion,OFF,,nominal
observation_d8929dc08f17caca,pir_bathroom_01,pir,2026-08-10T07:07:58.687324+02:00,motion,ON,,nominal
observation_2fbaf47f46bd7c73,pir_bathroom_01,pir,2026-08-10T07:08:03.687324+02:00,motion,OFF,,nominal
observation_52629051b1df5428,pir_bathroom_01,pir,2026-08-10T07:08:30.577295+02:00,motion,ON,,nominal
observation_54b0c9d62229efe1,pir_bathroom_01,pir,2026-08-10T07:08:35.577295+02:00,motion,OFF,,nominal
observation_9bfd7d45e4006caf,pir_bathroom_01,pir,2026-08-10T07:08:42.673087+02:00,motion,ON,,nominal
observation_30afc20112c9badb,pir_bathroom_01,pir,2026-08-10T07:08:47.673087+02:00,motion,OFF,,nominal
observation_89d54009cd39acb5,pir_bathroom_01,pir,2026-08-10T07:09:06.420724+02:00,motion,ON,,nominal
observation_cef93c3bff486582,pir_bathroom_01,pir,2026-08-10T07:09:11.420724+02:00,motion,OFF,,nominal
observation_27fa18430048126a,pir_bathroom_01,pir,2026-08-10T07:09:19.053470+02:00,motion,ON,,nominal
observation_9424a8cfa333efd8,pir_bathroom_01,pir,2026-08-10T07:09:24.053470+02:00,motion,OFF,,nominal
observation_ccc8808a54f5d3d8,pir_bathroom_01,pir,2026-08-10T07:09:42.341355+02:00,motion,ON,,nominal
observation_f0fc3120eee3e082,pir_bathroom_01,pir,2026-08-10T07:09:47.341355+02:00,motion,OFF,,nominal
observation_d110cf0b2828ae29,pir_bathroom_01,pir,2026-08-10T07:09:49.452234+02:00,motion,ON,,nominal
observation_76e7955aabe60212,pir_bathroom_01,pir,2026-08-10T07:09:54.452234+02:00,motion,OFF,,nominal
observation_d106206e35cc9158,pir_bathroom_01,pir,2026-08-10T07:09:57.732062+02:00,motion,ON,,nominal
observation_4ad7d0f212e62718,pir_bathroom_01,pir,2026-08-10T07:10:00+02:00,motion,OFF,,nominal
observation_78c3a709eb488e79,pir_bathroom_01,pir,2026-08-10T07:15:00+02:00,motion,ON,,nominal
observation_41eac3fb59165b28,temperature_bathroom_01,temperature,2026-08-10T07:15:00+02:00,temperature,19.5,celsius,nominal
observation_90a033124b755c34,temperature_bedroom_01,temperature,2026-08-10T07:15:00+02:00,temperature,19.5,celsius,nominal
observation_bc085623a27344ea,temperature_hallway_01,temperature,2026-08-10T07:15:00+02:00,temperature,19.5,celsius,nominal
observation_295b004299e18018,temperature_kitchen_01,temperature,2026-08-10T07:15:00+02:00,temperature,19.5,celsius,nominal
observation_28a0ba6d6c85b09b,temperature_living_room_01,temperature,2026-08-10T07:15:00+02:00,temperature,19.5,celsius,nominal
observation_625d1c107fc082aa,pir_kitchen_01,pir,2026-08-10T07:15:02.500000+02:00,motion,ON,,nominal
observation_689aa74172435669,pir_bathroom_01,pir,2026-08-10T07:15:05+02:00,motion,OFF,,nominal
observation_384ed45639b17841,pir_kitchen_01,pir,2026-08-10T07:15:07.500000+02:00,motion,OFF,,nominal
observation_58fd118c89aaacb3,pir_kitchen_01,pir,2026-08-10T07:17:16.363636+02:00,motion,ON,,nominal
observation_b340f1b5334eb2cc,pir_kitchen_01,pir,2026-08-10T07:17:21.363636+02:00,motion,OFF,,nominal
observation_f22957ee8faae219,pir_kitchen_01,pir,2026-08-10T07:17:22.488621+02:00,motion,ON,,nominal
observation_57bc2535857965c6,pir_kitchen_01,pir,2026-08-10T07:17:27.488621+02:00,motion,OFF,,nominal
observation_868bbcaf8f55d94e,pir_kitchen_01,pir,2026-08-10T07:17:34.778239+02:00,motion,ON,,nominal
observation_a9a5c85dc04c3c7d,pir_kitchen_01,pir,2026-08-10T07:17:39.778239+02:00,motion,OFF,,nominal
observation_c93cb1e7d59fd770,pir_kitchen_01,pir,2026-08-10T07:17:49.550425+02:00,motion,ON,,nominal
observation_faea42051dda7b07,pir_kitchen_01,pir,2026-08-10T07:17:54.550425+02:00,motion,OFF,,nominal
observation_9bcde775d70ed07f,pir_kitchen_01,pir,2026-08-10T07:18:11.283960+02:00,motion,ON,,nominal
observation_aed6e6ec0e14565e,pir_kitchen_01,pir,2026-08-10T07:18:16.283960+02:00,motion,OFF,,nominal
observation_a49770395d9941db,pir_kitchen_01,pir,2026-08-10T07:18:27.383640+02:00,motion,ON,,nominal
observation_5b444c988bc2df86,pir_kitchen_01,pir,2026-08-10T07:18:32.383640+02:00,motion,OFF,,nominal
observation_b047915bab345f17,pir_kitchen_01,pir,2026-08-10T07:18:32.883640+02:00,motion,ON,,nominal
observation_151f42e51953a40b,pir_kitchen_01,pir,2026-08-10T07:18:37.883640+02:00,motion,OFF,,nominal
observation_b5137b326b3edd4d,pir_kitchen_01,pir,2026-08-10T07:18:52.849648+02:00,motion,ON,,nominal
observation_5804835c35ad6efa,pir_kitchen_01,pir,2026-08-10T07:18:57.849648+02:00,motion,OFF,,nominal
observation_0bebf1a0def47b8d,pir_kitchen_01,pir,2026-08-10T07:19:13.779883+02:00,motion,ON,,nominal
observation_f97b90d79eab6c54,pir_kitchen_01,pir,2026-08-10T07:19:18.779883+02:00,motion,OFF,,nominal
observation_21ac2761b436ca64,pir_kitchen_01,pir,2026-08-10T07:19:32.727272+02:00,motion,ON,,nominal
observation_0dbfee3e2c6d2adf,pir_kitchen_01,pir,2026-08-10T07:19:37.727272+02:00,motion,OFF,,nominal
observation_652937747e6eb879,pir_kitchen_01,pir,2026-08-10T07:19:45.230778+02:00,motion,ON,,nominal
observation_9fcba73664e10233,pir_kitchen_01,pir,2026-08-10T07:19:50.230778+02:00,motion,OFF,,nominal
observation_a7c5c7303fa38f89,pir_kitchen_01,pir,2026-08-10T07:19:59.443035+02:00,motion,ON,,nominal
observation_7b45ca579d69fe68,pir_kitchen_01,pir,2026-08-10T07:20:04.443035+02:00,motion,OFF,,nominal
observation_ff3f8395331ccfe9,pir_kitchen_01,pir,2026-08-10T07:20:04.943035+02:00,motion,ON,,nominal
observation_6862f03f61e2d520,pir_kitchen_01,pir,2026-08-10T07:20:09.943035+02:00,motion,OFF,,nominal
observation_1bd35eac9bfe7f76,pir_kitchen_01,pir,2026-08-10T07:20:35.004830+02:00,motion,ON,,nominal
observation_97086b5be26c6204,pir_kitchen_01,pir,2026-08-10T07:20:40.004830+02:00,motion,OFF,,nominal
observation_67055e7722feb460,pir_kitchen_01,pir,2026-08-10T07:20:47.163550+02:00,motion,ON,,nominal
observation_c17f73688dc6f551,pir_kitchen_01,pir,2026-08-10T07:20:52.163550+02:00,motion,OFF,,nominal
observation_0eecb4510feac8e7,pir_kitchen_01,pir,2026-08-10T07:20:55.551922+02:00,motion,ON,,nominal
observation_2a84651dbde68200,pir_kitchen_01,pir,2026-08-10T07:21:00.551922+02:00,motion,OFF,,nominal
observation_45f58e54b0de4b16,pir_kitchen_01,pir,2026-08-10T07:21:19.043079+02:00,motion,ON,,nominal
observation_222ce85ba6be176b,pir_kitchen_01,pir,2026-08-10T07:21:24.043079+02:00,motion,OFF,,nominal
observation_846996e2afc13c6c,pir_kitchen_01,pir,2026-08-10T07:21:26.665326+02:00,motion,ON,,nominal
observation_6b07bb72c4d04787,pir_kitchen_01,pir,2026-08-10T07:21:31.665326+02:00,motion,OFF,,nominal
observation_601dd18962218aca,pir_kitchen_01,pir,2026-08-10T07:21:32.867327+02:00,motion,ON,,nominal
observation_5e13a61ba016e7d6,pir_kitchen_01,pir,2026-08-10T07:21:37.867327+02:00,motion,OFF,,nominal
observation_d0670a08e7f58486,pir_kitchen_01,pir,2026-08-10T07:21:49.090908+02:00,motion,ON,,nominal
observation_fefb450bb6adc7dd,pir_kitchen_01,pir,2026-08-10T07:21:54.090908+02:00,motion,OFF,,nominal
observation_c2cfbe545b57f419,pir_kitchen_01,pir,2026-08-10T07:22:07.303796+02:00,motion,ON,,nominal
observation_a3851252c0c0e46c,pir_kitchen_01,pir,2026-08-10T07:22:12.303796+02:00,motion,OFF,,nominal
observation_ba99fad433afd1e0,pir_kitchen_01,pir,2026-08-10T07:22:16.526589+02:00,motion,ON,,nominal
observation_bcc23cb5b295b9f2,pir_kitchen_01,pir,2026-08-10T07:22:21.526589+02:00,motion,OFF,,nominal
observation_b1002c4797d606a2,pir_kitchen_01,pir,2026-08-10T07:22:42.568690+02:00,motion,ON,,nominal
observation_f924293df002f851,pir_kitchen_01,pir,2026-08-10T07:22:47.568690+02:00,motion,OFF,,nominal
observation_425394f059c79207,pir_kitchen_01,pir,2026-08-10T07:23:10.945161+02:00,motion,ON,,nominal
observation_e3d3faaca08edacf,pir_kitchen_01,pir,2026-08-10T07:23:15.945161+02:00,motion,OFF,,nominal
observation_f1bfee3c524884b5,pir_kitchen_01,pir,2026-08-10T07:23:32.232935+02:00,motion,ON,,nominal
observation_53a85a4b8fa4fe5d,pir_kitchen_01,pir,2026-08-10T07:23:37.232935+02:00,motion,OFF,,nominal
observation_878d56f0a1f908c3,pir_kitchen_01,pir,2026-08-10T07:23:40.732195+02:00,motion,ON,,nominal
observation_118c54e0be1aeb85,pir_kitchen_01,pir,2026-08-10T07:23:45.732195+02:00,motion,OFF,,nominal
observation_f9e24bc1fad84f80,pir_kitchen_01,pir,2026-08-10T07:23:53.437922+02:00,motion,ON,,nominal
observation_5836dbb0e21ff614,pir_kitchen_01,pir,2026-08-10T07:23:58.437922+02:00,motion,OFF,,nominal
observation_044dc48e36d0e34f,pir_kitchen_01,pir,2026-08-10T07:24:04.718956+02:00,motion,ON,,nominal
observation_250460e4bff2ee71,pir_kitchen_01,pir,2026-08-10T07:24:05.454544+02:00,motion,OFF,,nominal
observation_84795685a5796d23,pir_kitchen_01,pir,2026-08-10T07:24:10.954544+02:00,motion,ON,,nominal
observation_60d52a3afd977491,pir_kitchen_01,pir,2026-08-10T07:24:15.954544+02:00,motion,OFF,,nominal
observation_b27fb8b8ad095572,pir_kitchen_01,pir,2026-08-10T07:24:20.462073+02:00,motion,ON,,nominal
observation_a268b499ac547f25,pir_kitchen_01,pir,2026-08-10T07:24:25.462073+02:00,motion,OFF,,nominal
observation_ff4febfd022d383f,pir_kitchen_01,pir,2026-08-10T07:24:32.234236+02:00,motion,ON,,nominal
observation_2f2c30a03fe2ba1c,pir_kitchen_01,pir,2026-08-10T07:24:37.234236+02:00,motion,OFF,,nominal
observation_b3fbb792b525b561,pir_kitchen_01,pir,2026-08-10T07:24:52.907509+02:00,motion,ON,,nominal
observation_e44d89dd1d812bd3,pir_kitchen_01,pir,2026-08-10T07:24:57.907509+02:00,motion,OFF,,nominal
observation_3c42bdc91afd2b86,pir_kitchen_01,pir,2026-08-10T07:25:23.895066+02:00,motion,ON,,nominal
observation_0ad15363e9bfe1d4,pir_kitchen_01,pir,2026-08-10T07:25:28.895066+02:00,motion,OFF,,nominal
observation_f207a73b25a0529e,pir_kitchen_01,pir,2026-08-10T07:25:51.762624+02:00,motion,ON,,nominal
observation_7184361d483bbe26,pir_kitchen_01,pir,2026-08-10T07:25:56.762624+02:00,motion,OFF,,nominal
observation_2c29229c86880a75,pir_kitchen_01,pir,2026-08-10T07:26:21.427953+02:00,motion,ON,,nominal
observation_808c650762b94345,pir_kitchen_01,pir,2026-08-10T07:26:21.818180+02:00,motion,OFF,,nominal
observation_2f2cdadd1177480e,pir_kitchen_01,pir,2026-08-10T07:26:31.063816+02:00,motion,ON,,nominal
observation_27544917d0309b54,pir_kitchen_01,pir,2026-08-10T07:26:36.063816+02:00,motion,OFF,,nominal
observation_a3d218fbce5abd3a,pir_kitchen_01,pir,2026-08-10T07:27:25.475715+02:00,motion,ON,,nominal
observation_efcc7e839cebc2a9,pir_kitchen_01,pir,2026-08-10T07:27:30.475715+02:00,motion,OFF,,nominal
observation_61732896063daefc,pir_kitchen_01,pir,2026-08-10T07:27:34.162715+02:00,motion,ON,,nominal
observation_51758840ce9d85b9,pir_kitchen_01,pir,2026-08-10T07:27:39.162715+02:00,motion,OFF,,nominal
observation_82dc9242f888902e,pir_kitchen_01,pir,2026-08-10T07:27:41.757972+02:00,motion,ON,,nominal
observation_6ea2d94fb85f1313,pir_kitchen_01,pir,2026-08-10T07:27:46.757972+02:00,motion,OFF,,nominal
observation_f7f57cbe859abdc6,pir_kitchen_01,pir,2026-08-10T07:28:03.823427+02:00,motion,ON,,nominal
observation_25ee36bfe609aa94,pir_kitchen_01,pir,2026-08-10T07:28:08.823427+02:00,motion,OFF,,nominal
observation_f2341a82dac287e2,pir_kitchen_01,pir,2026-08-10T07:28:38.181816+02:00,motion,ON,,nominal
observation_eed6c83167b85c5d,pir_kitchen_01,pir,2026-08-10T07:28:43.181816+02:00,motion,OFF,,nominal
observation_65d769b10653933f,pir_kitchen_01,pir,2026-08-10T07:28:54.341775+02:00,motion,ON,,nominal
observation_fa07e14113ae4caf,pir_kitchen_01,pir,2026-08-10T07:28:59.341775+02:00,motion,OFF,,nominal
observation_74867d3c44abe7bb,pir_kitchen_01,pir,2026-08-10T07:29:10.069115+02:00,motion,ON,,nominal
observation_528ea414b660793a,pir_kitchen_01,pir,2026-08-10T07:29:15.069115+02:00,motion,OFF,,nominal
observation_9c153f7936b4374b,pir_kitchen_01,pir,2026-08-10T07:29:47.298803+02:00,motion,ON,,nominal
observation_363d9dcbd368a3e5,pir_kitchen_01,pir,2026-08-10T07:29:52.298803+02:00,motion,OFF,,nominal
